YEAR,MO,DY,Radiation2
2000,5,15,322.9166667
2000,5,16,290.4166667
2000,5,17,184.1666667
2000,5,18,294.1666667
2000,5,19,340
2000,5,20,309.1666667
2000,5,21,359.1666667
2000,5,22,350
2000,5,23,315.4166667
2000,5,24,341.6666667
2000,5,25,314.5833333
2000,5,26,335
2000,5,27,365.8333333
2000,5,28,358.3333333
2000,5,29,358.75
2000,5,30,222.5
2000,5,31,361.6666667
2000,6,1,361.25
2000,6,2,334.5833333
2000,6,3,312.5
2000,6,4,360.8333333
2000,6,5,366.25
2000,6,6,335.4166667
2000,6,7,332.5
2000,6,8,327.9166667
2000,6,9,363.3333333
2000,6,10,372.0833333
2000,6,11,369.5833333
2000,6,12,369.5833333
2000,6,13,383.3333333
2000,6,14,379.5833333
2000,6,15,377.0833333
2000,6,16,377.9166667
2000,6,17,375
2000,6,18,352.0833333
2000,6,19,336.25
2000,6,20,377.9166667
2000,6,21,378.75
2000,6,22,381.6666667
2000,6,23,373.75
2000,6,24,369.5833333
2000,6,25,375.8333333
2000,6,26,368.75
2000,6,27,349.5833333
2000,6,28,355.8333333
2000,6,29,367.9166667
2000,6,30,355
2000,7,1,367.9166667
2000,7,2,358.3333333
2000,7,3,359.5833333
2000,7,4,367.0833333
2000,7,5,367.9166667
2000,7,6,369.1666667
2000,7,7,354.5833333
2000,7,8,332.9166667
2000,7,9,340.8333333
2000,7,10,345.8333333
2000,7,11,342.5
2000,7,12,356.25
2000,7,13,362.0833333
2000,7,14,353.75
2000,7,15,349.5833333
2000,7,16,360.8333333
2000,7,17,340.8333333
2000,7,18,313.75
2000,7,19,348.75
2000,7,20,315.8333333
2000,7,21,329.1666667
2000,7,22,307.9166667
2000,7,23,329.5833333
2000,7,24,345.4166667
2000,7,25,345.8333333
2000,7,26,338.3333333
2000,7,27,332.9166667
2000,7,28,326.25
2000,7,29,307.5
2000,7,30,313.75
2000,7,31,323.75
2000,8,1,319.1666667
2000,8,2,318.3333333
2000,8,3,337.9166667
2000,8,4,333.3333333
2000,8,5,323.3333333
2000,8,6,322.9166667
2000,8,7,323.75
2000,8,8,317.0833333
2000,8,9,307.9166667
2000,8,10,285.8333333
2000,8,11,291.6666667
2000,8,12,251.25
2000,8,13,293.3333333
2000,8,14,291.25
2000,8,15,302.5
2000,8,16,302.9166667
2000,8,17,309.1666667
2000,8,18,286.6666667
2000,8,19,289.5833333
2000,8,20,291.6666667
2000,8,21,290
2000,8,22,288.3333333
2000,8,23,283.3333333
2000,8,24,265
2000,8,25,285.4166667
2000,8,26,269.1666667
2000,8,27,263.75
2000,8,28,285.8333333
2000,8,29,300.8333333
2000,8,30,281.25
2000,8,31,286.25
2000,9,1,288.75
2000,9,2,267.9166667
2000,9,3,258.3333333
2000,9,4,250
2000,9,5,255.8333333
2000,9,6,255.8333333
2000,9,7,268.3333333
2000,9,8,255.8333333
2000,9,9,274.1666667
2000,9,10,264.1666667
2000,9,11,264.5833333
2000,9,12,255.4166667
2000,9,13,244.5833333
2000,9,14,211.6666667
2000,9,15,233.75
2000,9,16,230.8333333
2000,9,17,232.5
2000,9,18,237.5
2000,9,19,243.75
2000,9,20,241.6666667
2000,9,21,235
2000,9,22,236.25
2000,9,23,235.4166667
2000,9,24,223.3333333
2000,9,25,226.6666667
2000,9,26,222.9166667
2000,9,27,165.8333333
2000,9,28,87.5
2000,9,29,219.1666667
2000,9,30,215
2000,10,1,226.6666667
2000,10,2,225.4166667
2000,10,3,207.0833333
2000,10,4,215.8333333
2000,10,5,195.8333333
2000,10,6,187.5
2000,10,7,210
2000,10,8,200
2000,10,9,165
2000,10,10,114.1666667
2000,10,11,197.5
2000,10,12,170
2000,10,13,199.5833333
2000,10,14,197.9166667
2000,10,15,160.8333333
2000,10,16,196.6666667
2000,10,17,198.3333333
2000,10,18,177.0833333
2000,10,19,165.4166667
2000,10,20,141.6666667
2000,10,21,145.4166667
2000,10,22,131.6666667
2000,10,23,114.5833333
2000,10,24,132.5
2000,10,25,45
2000,10,26,164.1666667
2000,10,27,160.8333333
2000,10,28,150
2000,10,29,57.5
2000,10,30,165
2000,10,31,161.25
2000,11,1,156.25
2000,11,2,157.5
2000,11,3,159.5833333
2000,11,4,160.8333333
2000,11,5,162.5
2000,11,6,162.5
2000,11,7,156.6666667
2000,11,8,153.75
2000,11,9,154.5833333
2000,11,10,154.1666667
2000,11,11,140.8333333
2000,11,12,122.0833333
2000,11,13,146.6666667
2000,11,14,148.3333333
2000,11,15,149.5833333
2000,11,16,145.4166667
2000,11,17,140
2000,11,18,135
2000,11,19,134.5833333
2000,11,20,122.9166667
2000,11,21,128.3333333
2000,11,22,57.08333333
2000,11,23,135
2000,11,24,125
2000,11,25,130.4166667
2000,11,26,121.6666667
2000,11,27,25
2000,11,28,30
2000,11,29,17.5
2000,11,30,37.08333333
2000,12,1,121.6666667
2000,12,2,119.1666667
2000,12,3,119.1666667
2000,12,4,111.25
2000,12,5,120
2000,12,6,102.9166667
2000,12,7,104.1666667
2000,12,8,75
2000,12,9,3.75
2000,12,10,121.6666667
2000,12,11,113.3333333
2000,12,12,76.25
2000,12,13,114.5833333
2000,12,14,121.6666667
2000,12,15,84.58333333
2000,12,16,74.16666667
2000,12,17,123.3333333
2000,12,18,113.3333333
2000,12,19,79.16666667
2000,12,20,107.9166667
2000,12,21,89.16666667
2000,12,22,101.6666667
2000,12,23,57.5
2000,12,24,72.5
2000,12,25,107.0833333
2000,12,26,105.4166667
2000,12,27,108.3333333
2000,12,28,97.08333333
2000,12,29,116.25
2000,12,30,60.83333333
2000,12,31,100.4166667
2001,1,1,67.91666667
2001,1,2,43.75
2001,1,3,129.1666667
2001,1,4,112.5
2001,1,5,69.16666667
2001,1,6,34.16666667
2001,1,7,131.6666667
2001,1,8,126.25
2001,1,9,109.1666667
2001,1,10,100
2001,1,11,98.33333333
2001,1,12,127.5
2001,1,13,112.0833333
2001,1,14,103.75
2001,1,15,132.5
2001,1,16,117.0833333
2001,1,17,91.25
2001,1,18,101.25
2001,1,19,131.6666667
2001,1,20,138.3333333
2001,1,21,86.66666667
2001,1,22,89.58333333
2001,1,23,136.6666667
2001,1,24,55
2001,1,25,58.33333333
2001,1,26,160
2001,1,27,147.9166667
2001,1,28,119.5833333
2001,1,29,140.4166667
2001,1,30,147.5
2001,1,31,153.3333333
2001,2,1,135.4166667
2001,2,2,102.5
2001,2,3,105.4166667
2001,2,4,146.6666667
2001,2,5,167.5
2001,2,6,151.6666667
2001,2,7,152.5
2001,2,8,158.3333333
2001,2,9,163.3333333
2001,2,10,170.8333333
2001,2,11,182.9166667
2001,2,12,182.0833333
2001,2,13,170.8333333
2001,2,14,151.25
2001,2,15,134.1666667
2001,2,16,114.1666667
2001,2,17,85.83333333
2001,2,18,200
2001,2,19,165.8333333
2001,2,20,92.5
2001,2,21,212.5
2001,2,22,80
2001,2,23,209.1666667
2001,2,24,119.5833333
2001,2,25,212.0833333
2001,2,26,174.1666667
2001,2,27,155
2001,2,28,170
2001,3,1,99.58333333
2001,3,2,200.4166667
2001,3,3,196.25
2001,3,4,195
2001,3,5,221.25
2001,3,6,199.1666667
2001,3,7,192.5
2001,3,8,177.5
2001,3,9,210.4166667
2001,3,10,220.4166667
2001,3,11,196.25
2001,3,12,192.9166667
2001,3,13,134.5833333
2001,3,14,222.5
2001,3,15,172.5
2001,3,16,232.5
2001,3,17,250.8333333
2001,3,18,211.6666667
2001,3,19,252.9166667
2001,3,20,224.5833333
2001,3,21,276.6666667
2001,3,22,220
2001,3,23,192.9166667
2001,3,24,275.8333333
2001,3,25,272.5
2001,3,26,275.8333333
2001,3,27,244.1666667
2001,3,28,281.25
2001,3,29,285
2001,3,30,223.3333333
2001,3,31,192.0833333
2001,4,1,238.75
2001,4,2,205.8333333
2001,4,3,275
2001,4,4,197.9166667
2001,4,5,210
2001,4,6,244.1666667
2001,4,7,86.25
2001,4,8,289.1666667
2001,4,9,277.5
2001,4,10,196.25
2001,4,11,187.9166667
2001,4,12,259.1666667
2001,4,13,300
2001,4,14,225.4166667
2001,4,15,296.25
2001,4,16,300.4166667
2001,4,17,292.5
2001,4,18,255
2001,4,19,307.0833333
2001,4,20,269.5833333
2001,4,21,192.5
2001,4,22,72.5
2001,4,23,297.0833333
2001,4,24,193.75
2001,4,25,305.4166667
2001,4,26,330
2001,4,27,316.6666667
2001,4,28,251.25
2001,4,29,325.8333333
2001,4,30,175
2001,5,1,267.5
2001,5,2,332.9166667
2001,5,3,283.3333333
2001,5,4,280
2001,5,5,335.8333333
2001,5,6,292.0833333
2001,5,7,297.5
2001,5,8,321.25
2001,5,9,188.3333333
2001,5,10,306.25
2001,5,11,281.25
2001,5,12,288.75
2001,5,13,200.8333333
2001,5,14,210.8333333
2001,5,15,307.9166667
2001,5,16,319.1666667
2001,5,17,342.9166667
2001,5,18,364.1666667
2001,5,19,364.5833333
2001,5,20,298.75
2001,5,21,352.0833333
2001,5,22,347.5
2001,5,23,333.3333333
2001,5,24,340
2001,5,25,356.25
2001,5,26,330.8333333
2001,5,27,336.25
2001,5,28,296.6666667
2001,5,29,354.1666667
2001,5,30,346.6666667
2001,5,31,360
2001,6,1,358.3333333
2001,6,2,355.4166667
2001,6,3,362.5
2001,6,4,344.5833333
2001,6,5,332.9166667
2001,6,6,332.9166667
2001,6,7,345.4166667
2001,6,8,353.3333333
2001,6,9,330
2001,6,10,346.6666667
2001,6,11,362.5
2001,6,12,357.5
2001,6,13,339.1666667
2001,6,14,340.4166667
2001,6,15,331.6666667
2001,6,16,334.1666667
2001,6,17,365.4166667
2001,6,18,354.5833333
2001,6,19,342.9166667
2001,6,20,337.9166667
2001,6,21,341.25
2001,6,22,354.5833333
2001,6,23,335.8333333
2001,6,24,346.6666667
2001,6,25,342.0833333
2001,6,26,335.4166667
2001,6,27,331.6666667
2001,6,28,340.4166667
2001,6,29,345
2001,6,30,349.1666667
2001,7,1,343.3333333
2001,7,2,337.9166667
2001,7,3,331.25
2001,7,4,325.4166667
2001,7,5,326.25
2001,7,6,328.75
2001,7,7,327.0833333
2001,7,8,333.75
2001,7,9,337.5
2001,7,10,328.75
2001,7,11,315
2001,7,12,311.25
2001,7,13,312.5
2001,7,14,313.75
2001,7,15,313.3333333
2001,7,16,325
2001,7,17,318.3333333
2001,7,18,311.6666667
2001,7,19,302.9166667
2001,7,20,310.8333333
2001,7,21,322.5
2001,7,22,317.5
2001,7,23,328.3333333
2001,7,24,338.3333333
2001,7,25,323.75
2001,7,26,327.0833333
2001,7,27,308.75
2001,7,28,321.25
2001,7,29,320.4166667
2001,7,30,326.25
2001,7,31,315.4166667
2001,8,1,323.75
2001,8,2,286.25
2001,8,3,280.4166667
2001,8,4,292.0833333
2001,8,5,299.1666667
2001,8,6,294.1666667
2001,8,7,307.0833333
2001,8,8,312.5
2001,8,9,310.4166667
2001,8,10,315
2001,8,11,319.1666667
2001,8,12,300
2001,8,13,282.9166667
2001,8,14,308.75
2001,8,15,318.3333333
2001,8,16,293.3333333
2001,8,17,301.25
2001,8,18,258.3333333
2001,8,19,284.1666667
2001,8,20,277.0833333
2001,8,21,273.3333333
2001,8,22,287.0833333
2001,8,23,291.25
2001,8,24,295
2001,8,25,286.25
2001,8,26,287.5
2001,8,27,279.5833333
2001,8,28,253.75
2001,8,29,275.8333333
2001,8,30,274.5833333
2001,8,31,270
2001,9,1,258.75
2001,9,2,271.6666667
2001,9,3,262.9166667
2001,9,4,264.1666667
2001,9,5,253.3333333
2001,9,6,249.5833333
2001,9,7,214.1666667
2001,9,8,250.8333333
2001,9,9,245
2001,9,10,235.4166667
2001,9,11,255
2001,9,12,246.6666667
2001,9,13,252.0833333
2001,9,14,242.0833333
2001,9,15,224.1666667
2001,9,16,220
2001,9,17,234.5833333
2001,9,18,245.8333333
2001,9,19,246.25
2001,9,20,248.3333333
2001,9,21,237.0833333
2001,9,22,233.75
2001,9,23,225
2001,9,24,221.25
2001,9,25,215
2001,9,26,219.1666667
2001,9,27,212.0833333
2001,9,28,222.9166667
2001,9,29,207.5
2001,9,30,209.5833333
2001,10,1,228.75
2001,10,2,231.6666667
2001,10,3,224.5833333
2001,10,4,218.75
2001,10,5,194.1666667
2001,10,6,207.5
2001,10,7,205.8333333
2001,10,8,204.5833333
2001,10,9,199.1666667
2001,10,10,192.9166667
2001,10,11,197.5
2001,10,12,195
2001,10,13,193.3333333
2001,10,14,184.5833333
2001,10,15,148.3333333
2001,10,16,180
2001,10,17,183.3333333
2001,10,18,181.6666667
2001,10,19,196.25
2001,10,20,184.1666667
2001,10,21,194.5833333
2001,10,22,187.0833333
2001,10,23,178.3333333
2001,10,24,172.0833333
2001,10,25,172.0833333
2001,10,26,117.9166667
2001,10,27,121.6666667
2001,10,28,150.8333333
2001,10,29,128.3333333
2001,10,30,171.6666667
2001,10,31,160.8333333
2001,11,1,177.5
2001,11,2,153.3333333
2001,11,3,79.58333333
2001,11,4,154.5833333
2001,11,5,113.3333333
2001,11,6,60
2001,11,7,150.8333333
2001,11,8,82.08333333
2001,11,9,47.91666667
2001,11,10,134.1666667
2001,11,11,144.1666667
2001,11,12,147.5
2001,11,13,129.5833333
2001,11,14,104.1666667
2001,11,15,140
2001,11,16,138.3333333
2001,11,17,111.6666667
2001,11,18,150.4166667
2001,11,19,129.1666667
2001,11,20,75.83333333
2001,11,21,33.75
2001,11,22,109.1666667
2001,11,23,103.75
2001,11,24,41.25
2001,11,25,103.75
2001,11,26,78.33333333
2001,11,27,65.83333333
2001,11,28,121.25
2001,11,29,74.16666667
2001,11,30,20.41666667
2001,12,1,30
2001,12,2,4.166666667
2001,12,3,37.91666667
2001,12,4,4.166666667
2001,12,5,89.58333333
2001,12,6,59.58333333
2001,12,7,46.25
2001,12,8,16.25
2001,12,9,37.91666667
2001,12,10,130.8333333
2001,12,11,48.33333333
2001,12,12,25
2001,12,13,62.08333333
2001,12,14,68.33333333
2001,12,15,119.1666667
2001,12,16,123.3333333
2001,12,17,69.58333333
2001,12,18,35.41666667
2001,12,19,64.16666667
2001,12,20,87.08333333
2001,12,21,97.91666667
2001,12,22,50.83333333
2001,12,23,40.41666667
2001,12,24,87.91666667
2001,12,25,57.08333333
2001,12,26,57.91666667
2001,12,27,29.58333333
2001,12,28,119.1666667
2001,12,29,75.83333333
2001,12,30,105
2001,12,31,110
2002,1,1,59.58333333
2002,1,2,15
2002,1,3,105.4166667
2002,1,4,18.33333333
2002,1,5,25.83333333
2002,1,6,82.08333333
2002,1,7,85.41666667
2002,1,8,131.25
2002,1,9,17.91666667
2002,1,10,83.75
2002,1,11,134.5833333
2002,1,12,133.3333333
2002,1,13,122.0833333
2002,1,14,97.5
2002,1,15,105.4166667
2002,1,16,68.75
2002,1,17,127.5
2002,1,18,135.8333333
2002,1,19,130.4166667
2002,1,20,73.75
2002,1,21,108.3333333
2002,1,22,76.25
2002,1,23,149.1666667
2002,1,24,112.5
2002,1,25,108.75
2002,1,26,150.8333333
2002,1,27,149.1666667
2002,1,28,122.9166667
2002,1,29,153.3333333
2002,1,30,155.8333333
2002,1,31,158.75
2002,2,1,156.6666667
2002,2,2,160
2002,2,3,165
2002,2,4,167.5
2002,2,5,155.8333333
2002,2,6,141.25
2002,2,7,150.8333333
2002,2,8,168.3333333
2002,2,9,167.5
2002,2,10,53.75
2002,2,11,91.66666667
2002,2,12,28.75
2002,2,13,172.0833333
2002,2,14,177.0833333
2002,2,15,151.25
2002,2,16,174.1666667
2002,2,17,167.5
2002,2,18,197.5
2002,2,19,204.1666667
2002,2,20,160
2002,2,21,174.1666667
2002,2,22,193.3333333
2002,2,23,181.6666667
2002,2,24,103.3333333
2002,2,25,107.0833333
2002,2,26,207.9166667
2002,2,27,208.75
2002,2,28,211.25
2002,3,1,192.5
2002,3,2,202.0833333
2002,3,3,199.5833333
2002,3,4,195.8333333
2002,3,5,191.25
2002,3,6,207.9166667
2002,3,7,211.25
2002,3,8,212.5
2002,3,9,170.8333333
2002,3,10,180
2002,3,11,125.4166667
2002,3,12,216.25
2002,3,13,138.3333333
2002,3,14,196.6666667
2002,3,15,203.3333333
2002,3,16,223.3333333
2002,3,17,172.0833333
2002,3,18,213.75
2002,3,19,72.5
2002,3,20,238.75
2002,3,21,236.6666667
2002,3,22,267.5
2002,3,23,206.6666667
2002,3,24,154.1666667
2002,3,25,180.4166667
2002,3,26,163.75
2002,3,27,136.25
2002,3,28,156.6666667
2002,3,29,160
2002,3,30,177.0833333
2002,3,31,55.41666667
2002,4,1,148.75
2002,4,2,182.0833333
2002,4,3,266.25
2002,4,4,79.58333333
2002,4,5,260.8333333
2002,4,6,175
2002,4,7,288.3333333
2002,4,8,252.0833333
2002,4,9,273.75
2002,4,10,279.5833333
2002,4,11,284.1666667
2002,4,12,280.4166667
2002,4,13,134.5833333
2002,4,14,252.9166667
2002,4,15,51.25
2002,4,16,95
2002,4,17,265.4166667
2002,4,18,247.9166667
2002,4,19,265.4166667
2002,4,20,198.75
2002,4,21,294.5833333
2002,4,22,252.0833333
2002,4,23,262.0833333
2002,4,24,169.1666667
2002,4,25,317.5
2002,4,26,301.6666667
2002,4,27,264.1666667
2002,4,28,317.0833333
2002,4,29,293.3333333
2002,4,30,312.9166667
2002,5,1,306.6666667
2002,5,2,270.4166667
2002,5,3,316.6666667
2002,5,4,322.5
2002,5,5,320.8333333
2002,5,6,322.9166667
2002,5,7,292.5
2002,5,8,293.75
2002,5,9,344.5833333
2002,5,10,312.0833333
2002,5,11,332.0833333
2002,5,12,303.3333333
2002,5,13,309.5833333
2002,5,14,226.6666667
2002,5,15,309.5833333
2002,5,16,294.5833333
2002,5,17,335.8333333
2002,5,18,322.5
2002,5,19,346.25
2002,5,20,342.0833333
2002,5,21,354.5833333
2002,5,22,341.25
2002,5,23,109.1666667
2002,5,24,348.75
2002,5,25,361.25
2002,5,26,357.5
2002,5,27,328.3333333
2002,5,28,356.6666667
2002,5,29,337.0833333
2002,5,30,325
2002,5,31,321.6666667
2002,6,1,237.0833333
2002,6,2,361.6666667
2002,6,3,346.6666667
2002,6,4,311.6666667
2002,6,5,314.1666667
2002,6,6,296.25
2002,6,7,359.1666667
2002,6,8,352.0833333
2002,6,9,351.25
2002,6,10,355
2002,6,11,352.0833333
2002,6,12,348.3333333
2002,6,13,365.4166667
2002,6,14,364.1666667
2002,6,15,364.5833333
2002,6,16,361.6666667
2002,6,17,348.3333333
2002,6,18,364.5833333
2002,6,19,316.6666667
2002,6,20,374.5833333
2002,6,21,370.4166667
2002,6,22,368.3333333
2002,6,23,349.1666667
2002,6,24,358.3333333
2002,6,25,350.8333333
2002,6,26,356.6666667
2002,6,27,345.4166667
2002,6,28,324.1666667
2002,6,29,352.0833333
2002,6,30,343.75
2002,7,1,337.5
2002,7,2,323.3333333
2002,7,3,327.5
2002,7,4,357.5
2002,7,5,350.8333333
2002,7,6,355.4166667
2002,7,7,361.6666667
2002,7,8,350.8333333
2002,7,9,314.5833333
2002,7,10,320
2002,7,11,262.5
2002,7,12,289.1666667
2002,7,13,259.5833333
2002,7,14,349.5833333
2002,7,15,351.6666667
2002,7,16,354.5833333
2002,7,17,355.8333333
2002,7,18,350
2002,7,19,352.0833333
2002,7,20,353.3333333
2002,7,21,330
2002,7,22,314.1666667
2002,7,23,314.5833333
2002,7,24,334.5833333
2002,7,25,352.5
2002,7,26,330.4166667
2002,7,27,320
2002,7,28,316.6666667
2002,7,29,300.4166667
2002,7,30,327.9166667
2002,7,31,323.75
2002,8,1,332.0833333
2002,8,2,328.3333333
2002,8,3,311.25
2002,8,4,305
2002,8,5,297.9166667
2002,8,6,303.3333333
2002,8,7,312.5
2002,8,8,301.25
2002,8,9,303.75
2002,8,10,306.6666667
2002,8,11,302.9166667
2002,8,12,327.9166667
2002,8,13,279.1666667
2002,8,14,299.1666667
2002,8,15,285
2002,8,16,295.4166667
2002,8,17,276.25
2002,8,18,285
2002,8,19,282.5
2002,8,20,269.1666667
2002,8,21,288.3333333
2002,8,22,289.5833333
2002,8,23,294.1666667
2002,8,24,281.25
2002,8,25,283.75
2002,8,26,302.0833333
2002,8,27,290
2002,8,28,280.4166667
2002,8,29,283.3333333
2002,8,30,292.0833333
2002,8,31,264.5833333
2002,9,1,248.3333333
2002,9,2,263.75
2002,9,3,281.6666667
2002,9,4,272.9166667
2002,9,5,267.0833333
2002,9,6,248.3333333
2002,9,7,251.6666667
2002,9,8,266.25
2002,9,9,250.4166667
2002,9,10,229.1666667
2002,9,11,145
2002,9,12,196.25
2002,9,13,248.75
2002,9,14,262.9166667
2002,9,15,255.4166667
2002,9,16,239.5833333
2002,9,17,237.5
2002,9,18,250
2002,9,19,237.9166667
2002,9,20,251.25
2002,9,21,252.9166667
2002,9,22,243.3333333
2002,9,23,211.6666667
2002,9,24,243.3333333
2002,9,25,230
2002,9,26,223.75
2002,9,27,213.75
2002,9,28,233.3333333
2002,9,29,223.3333333
2002,9,30,213.3333333
2002,10,1,209.5833333
2002,10,2,62.5
2002,10,3,200.4166667
2002,10,4,203.3333333
2002,10,5,216.6666667
2002,10,6,182.9166667
2002,10,7,138.3333333
2002,10,8,177.5
2002,10,9,179.1666667
2002,10,10,210
2002,10,11,211.6666667
2002,10,12,200.4166667
2002,10,13,134.1666667
2002,10,14,119.1666667
2002,10,15,86.25
2002,10,16,180
2002,10,17,195.4166667
2002,10,18,186.6666667
2002,10,19,162.9166667
2002,10,20,168.75
2002,10,21,192.0833333
2002,10,22,190.4166667
2002,10,23,182.5
2002,10,24,174.5833333
2002,10,25,161.6666667
2002,10,26,164.1666667
2002,10,27,172.5
2002,10,28,167.5
2002,10,29,170
2002,10,30,172.0833333
2002,10,31,168.3333333
2002,11,1,167.0833333
2002,11,2,164.5833333
2002,11,3,155.4166667
2002,11,4,149.5833333
2002,11,5,120.8333333
2002,11,6,145.4166667
2002,11,7,116.25
2002,11,8,117.5
2002,11,9,133.75
2002,11,10,118.3333333
2002,11,11,64.58333333
2002,11,12,127.0833333
2002,11,13,152.5
2002,11,14,142.0833333
2002,11,15,132.9166667
2002,11,16,156.6666667
2002,11,17,159.1666667
2002,11,18,157.0833333
2002,11,19,157.9166667
2002,11,20,157.5
2002,11,21,133.75
2002,11,22,120
2002,11,23,115.8333333
2002,11,24,115
2002,11,25,129.1666667
2002,11,26,122.5
2002,11,27,95
2002,11,28,95.41666667
2002,11,29,66.66666667
2002,11,30,41.66666667
2002,12,1,125.4166667
2002,12,2,49.58333333
2002,12,3,62.91666667
2002,12,4,103.3333333
2002,12,5,80.83333333
2002,12,6,72.5
2002,12,7,105.8333333
2002,12,8,50.83333333
2002,12,9,65.83333333
2002,12,10,86.66666667
2002,12,11,102.0833333
2002,12,12,130.4166667
2002,12,13,125.4166667
2002,12,14,65.41666667
2002,12,15,18.75
2002,12,16,102.0833333
2002,12,17,38.75
2002,12,18,103.75
2002,12,19,10.83333333
2002,12,20,47.5
2002,12,21,134.5833333
2002,12,22,129.1666667
2002,12,23,84.58333333
2002,12,24,67.5
2002,12,25,87.91666667
2002,12,26,63.75
2002,12,27,84.58333333
2002,12,28,43.75
2002,12,29,35.83333333
2002,12,30,42.08333333
2002,12,31,87.5
2003,1,1,63.75
2003,1,2,50.41666667
2003,1,3,88.33333333
2003,1,4,84.16666667
2003,1,5,99.58333333
2003,1,6,103.3333333
2003,1,7,94.16666667
2003,1,8,113.3333333
2003,1,9,111.6666667
2003,1,10,113.3333333
2003,1,11,110
2003,1,12,131.6666667
2003,1,13,109.5833333
2003,1,14,99.58333333
2003,1,15,113.3333333
2003,1,16,134.5833333
2003,1,17,48.33333333
2003,1,18,140
2003,1,19,57.91666667
2003,1,20,26.66666667
2003,1,21,53.75
2003,1,22,77.08333333
2003,1,23,79.58333333
2003,1,24,92.5
2003,1,25,121.6666667
2003,1,26,138.75
2003,1,27,15.41666667
2003,1,28,93.75
2003,1,29,125.8333333
2003,1,30,124.5833333
2003,1,31,100.8333333
2003,2,1,153.3333333
2003,2,2,92.91666667
2003,2,3,118.75
2003,2,4,75.83333333
2003,2,5,107.9166667
2003,2,6,122.9166667
2003,2,7,154.5833333
2003,2,8,144.1666667
2003,2,9,117.9166667
2003,2,10,151.25
2003,2,11,169.1666667
2003,2,12,35
2003,2,13,44.16666667
2003,2,14,117.5
2003,2,15,117.9166667
2003,2,16,176.6666667
2003,2,17,118.75
2003,2,18,105.8333333
2003,2,19,81.66666667
2003,2,20,112.9166667
2003,2,21,93.75
2003,2,22,119.5833333
2003,2,23,47.5
2003,2,24,40
2003,2,25,125
2003,2,26,157.9166667
2003,2,27,117.9166667
2003,2,28,200.8333333
2003,3,1,174.1666667
2003,3,2,65
2003,3,3,40
2003,3,4,115
2003,3,5,49.16666667
2003,3,6,108.3333333
2003,3,7,203.75
2003,3,8,104.5833333
2003,3,9,213.75
2003,3,10,153.75
2003,3,11,130.8333333
2003,3,12,224.1666667
2003,3,13,237.9166667
2003,3,14,165.4166667
2003,3,15,226.6666667
2003,3,16,237.9166667
2003,3,17,170.4166667
2003,3,18,87.5
2003,3,19,85
2003,3,20,214.1666667
2003,3,21,176.6666667
2003,3,22,164.5833333
2003,3,23,196.6666667
2003,3,24,101.25
2003,3,25,135.8333333
2003,3,26,277.0833333
2003,3,27,287.0833333
2003,3,28,230.4166667
2003,3,29,235.4166667
2003,3,30,230
2003,3,31,270.4166667
2003,4,1,230.4166667
2003,4,2,102.9166667
2003,4,3,211.25
2003,4,4,223.75
2003,4,5,179.5833333
2003,4,6,221.25
2003,4,7,166.25
2003,4,8,266.25
2003,4,9,255.8333333
2003,4,10,285.4166667
2003,4,11,280.8333333
2003,4,12,277.5
2003,4,13,288.3333333
2003,4,14,62.5
2003,4,15,187.0833333
2003,4,16,290
2003,4,17,192.9166667
2003,4,18,97.08333333
2003,4,19,195
2003,4,20,260.4166667
2003,4,21,190
2003,4,22,287.9166667
2003,4,23,254.1666667
2003,4,24,138.3333333
2003,4,25,124.5833333
2003,4,26,255.8333333
2003,4,27,313.3333333
2003,4,28,322.0833333
2003,4,29,329.1666667
2003,4,30,339.1666667
2003,5,1,325
2003,5,2,347.0833333
2003,5,3,349.1666667
2003,5,4,343.75
2003,5,5,341.6666667
2003,5,6,332.0833333
2003,5,7,349.1666667
2003,5,8,355.8333333
2003,5,9,346.6666667
2003,5,10,263.75
2003,5,11,328.75
2003,5,12,307.5
2003,5,13,319.5833333
2003,5,14,331.25
2003,5,15,272.5
2003,5,16,287.0833333
2003,5,17,341.6666667
2003,5,18,336.25
2003,5,19,342.5
2003,5,20,286.25
2003,5,21,288.3333333
2003,5,22,312.5
2003,5,23,304.5833333
2003,5,24,323.3333333
2003,5,25,282.0833333
2003,5,26,254.1666667
2003,5,27,313.75
2003,5,28,324.5833333
2003,5,29,166.6666667
2003,5,30,248.75
2003,5,31,237.5
2003,6,1,282.5
2003,6,2,152.9166667
2003,6,3,314.1666667
2003,6,4,356.6666667
2003,6,5,250.8333333
2003,6,6,372.0833333
2003,6,7,372.9166667
2003,6,8,336.25
2003,6,9,313.75
2003,6,10,326.6666667
2003,6,11,316.25
2003,6,12,284.1666667
2003,6,13,355.8333333
2003,6,14,365.8333333
2003,6,15,367.0833333
2003,6,16,363.75
2003,6,17,355.8333333
2003,6,18,352.9166667
2003,6,19,357.9166667
2003,6,20,338.75
2003,6,21,337.5
2003,6,22,346.25
2003,6,23,362.0833333
2003,6,24,377.5
2003,6,25,380
2003,6,26,372.9166667
2003,6,27,357.0833333
2003,6,28,352.9166667
2003,6,29,351.6666667
2003,6,30,356.25
2003,7,1,349.5833333
2003,7,2,367.0833333
2003,7,3,368.75
2003,7,4,368.75
2003,7,5,350.4166667
2003,7,6,352.0833333
2003,7,7,356.6666667
2003,7,8,322.5
2003,7,9,335
2003,7,10,347.5
2003,7,11,350
